order_number,material,material_description,scheduled_start,scheduled_finish,target_quantity,confirmed_quantity,customer,priority,is_released,is_australia,system_status,user_status,picked,ready_for_production,production_state,scheduling_pool,bench_work_centres,bench_operations,bench_remaining_minutes,bench_operation_count
200234610263,CM0111-000,BAH-028000535,27.07.2026,27.07.2026,3,0,TE Connectivity Argentina SRL,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,LVPA,LVPA-5,0050,4,1
200234617278,ED0007-000,BAH-038081015,10.08.2026,10.08.2026,3,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,16,2
200234617419,ET3895-000,BAH-038000895,05.08.2026,05.08.2026,80,0,TE Connectivity Australia Pty Ltd,5,no,yes,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,129,2
200234617420,ET3892-000,BAH-038000892,05.08.2026,05.08.2026,140,0,TE Connectivity Australia Pty Ltd,5,no,yes,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0020,203,2
200234617918,EK8957-000,SMOE-64558,04.08.2026,04.08.2026,6,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,279,1
200234617919,EK8957-000,SMOE-64558,04.08.2026,04.08.2026,6,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,279,1
200234617924,EP6005-000,SMOE-64742,10.09.2026,10.09.2026,20,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,257,1
200234624696,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,29.07.2026,29.07.2026,86,30,Ensto Nor AS,5,yes,no,REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*,COMP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,195,1
200234624959,ER8811-000,CSJA-24B2/1XU-1XU-PT01,04.08.2026,04.08.2026,82,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,332,1
200234627052,EB3902-000,BAH-028000577,13.08.2026,13.08.2026,35,0,ESB,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,24,1
200234627054,EB9995-000,BAH-038081004,31.07.2026,31.07.2026,63,0,Cable Services Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,154,2
200234628413,EE7745-000,BAH-028000737,13.08.2026,13.08.2026,50,0,Electricity North West Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,38,1
200234628478,EE7748-000,BAH-028000740,11.08.2026,11.08.2026,40,0,Electricity North West Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,28,1
200234628518,EB9999-000,BAH-038081008,26.08.2026,26.08.2026,112,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,450,2
200234628531,ED0004-000,BAH-038081012,27.08.2026,27.08.2026,40,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,167,2
200234628534,EP3123-000,BAH-038081627,03.08.2026,03.08.2026,130,0,UK Power Networks(Operations) Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,416,2
200234628637,ED0014-000,BAH-038081021,27.08.2026,27.08.2026,40,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,165,2
200234628638,EP3118-000,BAH-038081622,07.08.2026,07.08.2026,80,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,107,1
200234628679,EP3125-000,BAH-038081629,14.08.2026,17.08.2026,200,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200234628755,EB9988-000,BAH-038080997,05.08.2026,05.08.2026,60,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,249,2
200234628756,ED0013-000,BAH-038081020,27.08.2026,27.08.2026,4,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-2 / LVPA-5,0010 → 0025,16,2
200234628797,EP3118-000,BAH-038081622,19.08.2026,19.08.2026,80,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,107,1
200234636647,EP6011-000,SMOE-64733,11.08.2026,11.08.2026,80,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,392,1
200234636737,EP6008-000,SMOE-64730,14.09.2026,14.09.2026,35,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,222,1
200234636740,F88630-000,SMOE-63410,21.08.2026,21.08.2026,8,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,95,1
200234636746,EL6641-000,SMOE-64596,02.10.2026,02.10.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,60,1
200234636747,EK8958-000,SMOE-64559,26.10.2026,26.10.2026,4,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,249,1
200234636749,EK8958-000,SMOE-64559,18.11.2026,18.11.2026,2,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,219,1
200234639055,EP3117-000,BAH-038081621,04.08.2026,04.08.2026,300,0,UK Power Networks(Operations) Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,400,1
200234639380,EP3115-000,BAH-038081619,03.09.2026,04.09.2026,600,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,799,1
200234639388,EB9984-000,BAH-038080993,18.09.2026,18.09.2026,61,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,221,1
200234644091,EE7493-000,BAH-038081426,10.08.2026,10.08.2026,46,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,168,2
200234644472,CS1219-000,CSJT-12B/1XU-1XU-GB01,16.10.2026,16.10.2026,2,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,82,1
200234644474,CR0674-000,CATJ-12B/3XU-3SB-GB01,26.08.2026,26.08.2026,12,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,157,1
200234644577,CR0678-000,CSJT-12B/1XU-3XU-GB01,26.08.2026,26.08.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,109,1
200234644578,CR0677-000,CSJT-12C/1XU-3XU-GB01,18.11.2026,18.11.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,157,1
200234644593,ER6986-000,CSJA-ENDSEAL-KIT-E-NL01,28.10.2026,28.10.2026,47,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,144,1
200234644711,EN5710-000,CSJA-24B/1XU-1XU-M-PT01,05.08.2026,05.08.2026,20,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,136,1
200234644716,ER6986-000,CSJA-ENDSEAL-KIT-E-NL01,11.11.2026,11.11.2026,19,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,106,1
200234644917,ER5489-000,CSJH-24C/1XU-1XU-M1-NL01,14.10.2026,14.10.2026,1,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,90,1
200234644918,ET6009-000,CSJH-12B/1XU-1XU-GB01,27.11.2026,27.11.2026,10,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,117,1
200234644920,CR0677-000,CSJT-12C/1XU-3XU-GB01,27.08.2026,27.08.2026,20,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,157,1
200234644924,ES7516-000,CSJH-12B/1XU-1XU-GB02,14.12.2026,15.12.2026,300,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,843,1
200234644927,EM9873-000,CSJ-BUILDUP-KIT-D-GB02,24.08.2026,24.08.2026,2,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,83,1
200234644930,EN3046-000,CSJA-24E/1XU-1XU-DE01,04.09.2026,07.09.2026,137,0,Westnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,521,1
200234645364,018554-000,SMOE-62831,29.09.2026,29.09.2026,10,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,88,1
200234645372,154225-000,SMOE-62707,26.08.2026,26.08.2026,40,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,146,1
200234645478,154225-000,SMOE-62707,26.08.2026,26.08.2026,36,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,137,1
200234645846,154225-000,SMOE-62707,30.09.2026,30.09.2026,24,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,111,1
200234645848,154225-000,SMOE-62707,30.09.2026,30.09.2026,60,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,189,1
200234645936,891265-000,SMOE-62754,01.10.2026,02.10.2026,10,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,237,1
200234646234,195443-000,SMOE-62705,29.09.2026,29.09.2026,20,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,94,1
200234646235,195443-000,SMOE-62705,29.09.2026,29.09.2026,4,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,57,1
200234646502,ET0137-000,CSJH-24E/1XU-1XU-M4-NL02,18.11.2026,18.11.2026,30,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,148,1
200234646505,ER8811-000,CSJA-24B2/1XU-1XU-PT01,04.11.2026,04.11.2026,30,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,176,1
200234646508,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,07.10.2026,08.10.2026,300,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,668,1
200234646511,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,30.09.2026,01.10.2026,300,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,668,1
200234646512,CS8298-000,CSJA-24C/1XU-1XU-M1-NO01,11.11.2026,12.11.2026,150,0,Ensto Nor AS,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,377,1
200234646513,ER8811-000,CSJA-24B2/1XU-1XU-PT01,07.10.2026,07.10.2026,30,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,176,1
200234647279,EB9984-000,BAH-038080993,13.08.2026,13.08.2026,30,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,109,1
200234647280,EB9970-000,BAH-038080979,26.08.2026,26.08.2026,128,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,463,1
200234647451,A63902-000,BAH-028000483,17.08.2026,17.08.2026,100,0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,98,1
200234647543,A63902-000,BAH-028000483,11.08.2026,11.08.2026,20,0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,22,1
200234647546,D24151-000,BAH-028000475,14.08.2026,17.08.2026,"1,000",0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,852,1
200234652571,EE7499-000,BAH-038081420,05.08.2026,05.08.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,32,2
200234652759,528687-000,SMOE-62542,25.08.2026,25.08.2026,17,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,192,1
200234652767,528687-000,SMOE-62542,15.09.2026,15.09.2026,3,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,122,1
200234652776,518057-000,SMOE-62103,01.09.2026,01.09.2026,3,0,Northern Powergrid,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,69,1
200234653663,BM4751-000,CATJ-36D/1XU-3HL-GB02,18.08.2026,18.08.2026,2,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,142,1
200234653667,EF1236-000,BAH-038081491,02.09.2026,02.09.2026,180,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,534,1
200234653671,EP6008-000,SMOE-64730,17.09.2026,17.09.2026,50,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,278,1
200234653674,EF1234-000,BAH-038081489,07.09.2026,07.09.2026,40,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,178,1
200234653676,EF1234-000,BAH-038081489,21.09.2026,21.09.2026,22,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,143,1
200234653839,EK3592-000,SMOE-64549,29.09.2026,29.09.2026,12,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,257,1
200234653841,EP1200-000,RPIC-3-GB01,21.09.2026,21.09.2026,9,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,24,1
200234653848,219571-000,SMOE-62718,21.09.2026,21.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,159,1
200234654152,288978-000,SMOE-63181,21.09.2026,21.09.2026,10,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,165,1
200234654279,CA2460-000,SMOE-63441,21.09.2026,21.09.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,101,1
200234654282,CJ4598-000,SMOE-63634,14.09.2026,14.09.2026,2,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,145,1
200234654284,EK3590-000,SMOE-64546,21.09.2026,21.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,167,1
200234654287,799501-000,SHSS-12A-IND,28.08.2026,28.08.2026,10,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,95,1
200234654290,839121-000,SHSS-12B-IND,28.08.2026,28.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,87,1
200234654294,EK3591-000,SMOE-64548,14.10.2026,14.10.2026,5,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,136,1
200234654464,EM9870-000,SMOE-64707,25.11.2026,25.11.2026,4,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,64,1
200234654597,EP3147-000,BAH-038081651,10.08.2026,10.08.2026,40,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,128,2
200234654605,EP3147-000,BAH-038081651,11.08.2026,11.08.2026,40,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,128,2
200234654607,EP3136-000,BAH-038081640,10.08.2026,10.08.2026,150,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,480,2
200234654608,EP3123-000,BAH-038081627,10.08.2026,10.08.2026,65,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,208,2
200234654610,EP3136-000,BAH-038081640,18.08.2026,18.08.2026,150,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,480,2
200234654697,825430-000,BAH-018010002,13.08.2026,17.08.2026,7,0,,0,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,808,1
200234654701,BM0918-000,BAH-038081521,12.08.2026,12.08.2026,10,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,60,1
200234654703,EE7492-000,BAH-038081427,26.08.2026,26.08.2026,100,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,288,2
200234654818,646316-000,BAH-028000333,21.08.2026,21.08.2026,60,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,47,1
200234654833,CM0111-000,BAH-028000535,30.07.2026,30.07.2026,2,0,TE Connectivity Argentina SRL,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,3,1
200234654835,ED0005-000,BAH-038081013,04.09.2026,04.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,67,2
200234654836,A96941-000,BAH-028000481,04.09.2026,04.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,32,1
200234654918,089770-000,BAH-028000477,11.08.2026,11.08.2026,300,0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,214,1
200234654919,D17565-000,BAH-028000478,11.08.2026,11.08.2026,60,0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,57,1
200234654921,A96941-000,BAH-028000481,11.08.2026,11.08.2026,50,0,National Grid Electricity,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0050,51,1
200234654922,EB9987-000,BAH-038080996,11.09.2026,11.09.2026,11,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,47,2
200234654923,ED0003-000,BAH-038081011,27.08.2026,27.08.2026,5,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,17,2
200234654924,EF0733-000,BAH-038081483,26.08.2026,26.08.2026,84,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0020,190,2
200234654925,EF0733-000,BAH-038081483,10.09.2026,10.09.2026,55,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0020,124,2
200234654927,EB9969-000,BAH-038080978,13.08.2026,13.08.2026,12,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,42,2
200234654928,ED0008-000,BAH-038081016,26.08.2026,26.08.2026,24,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,124,2
200234654931,EB9987-000,BAH-038080996,03.09.2026,03.09.2026,32,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,138,2
200234654932,ED0001-000,BAH-038081009,26.08.2026,26.08.2026,84,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,272,2
200234654934,ED0001-000,BAH-038081009,10.09.2026,10.09.2026,56,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,181,2
200234654935,ED0007-000,BAH-038081015,26.08.2026,26.08.2026,20,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,103,2
200234654936,ED0008-000,BAH-038081016,10.09.2026,10.09.2026,36,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,186,2
200234655062,EP3127-000,BAH-038081631,18.08.2026,18.08.2026,100,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,320,2
200234655065,EB9995-000,BAH-038081004,26.08.2026,26.08.2026,100,0,SSE Stock Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,244,2
